time,physical,total_energy
207.6426387921,17009430528,520.03810069513
207.65302338582,17008730112,520.03737061124
207.66340797954,17008791552,520.03664056174
207.67379257326,17008791552,520.03591059085
207.68417716697,17009561600,520.03518073243
207.69456176069,17008816128,520.03445101221
207.70494635441,17008832512,520.03372144953
207.71533094812,17008857088,520.03299205875
207.72571554184,17008861184,520.03226285035
207.73610013556,17008881664,520.03153383183
207.74648472927,17008906240,520.03080500832
207.75686932299,17008906240,520.03007638322
207.76725391671,17008922624,520.02934795854
207.77763851043,17008922624,520.02861973527
207.78802310414,17008934912,520.02789171367
207.79840769786,17009119232,520.02716389341
207.80879229158,17009053696,520.02643627377
207.81917688529,17009053696,520.02570885374
207.82956147901,17009303552,520.02498163213
207.83994607273,17007136768,520.02425460766
207.85033066645,17007153152,520.02352777893
207.86071526016,17009270784,520.02280114458
207.87109985388,17007153152,520.02207470321
207.8814844476,17007153152,520.02134845347
207.89186904131,17007165440,520.02062239406
207.90225363503,17009229824,520.0198965237
207.91263822875,17007206400,520.01917084121
207.92302282247,17007202304,520.01844534543
207.93340741618,17007030272,520.01772003529
207.9437920099,17007063040,520.01699490977
207.95417660362,17007087616,520.01626996791
207.96456119733,17007087616,520.0155452088
207.97494579105,17007087616,520.01482063161
207.98533038477,17007820800,520.01409623552
207.99571497848,17007091712,520.01337201979
208.0060995722,17008762880,520.01264798371
208.01648416592,17007276032,520.01192412662
208.02686875964,17008779264,520.01120044787
208.03725335335,17007292416,520.01047694688
208.04763794707,17008578560,520.00975362307
208.05802254079,17005010944,520.00903047592
208.0684071345,17003028480,520.0083075049
208.07879172822,17006518272,520.00758470952
208.08917632194,17005785088,520.00686208931
208.09956091566,17006505984,520.00613964383
208.10994550937,17006534656,520.00541737263
208.12033010309,17005780992,520.00469527529
208.13071469681,17006338048,520.00397335142
208.14109929052,17003749376,520.0032516006
208.15148388424,17003749376,520.00253002246
208.16186847796,17004507136,520.00180861662
208.17225307168,17004494848,520.00108738271
208.18263766539,17025617920,520.00187093608
208.19302225911,17025708032,520.00108799794
208.20340685283,17025097728,520.00030439378
208.21379144654,17025241088,519.99951761217
208.22417604026,17022808064,519.99891027913
208.23456063398,17018281984,519.99813291386
208.24494522769,17020416000,519.99731543054
208.25532982141,17020502016,519.99649948689
208.26571441513,17020559360,519.99568633365
208.27609900885,17028186112,519.9948868847
208.28648360256,17026174976,519.99416372116
208.29686819628,17026441216,519.99346233378
208.30725279,17027526656,519.99276508276
208.31763738371,17027067904,519.99206415933
208.32802197743,17027153920,519.99135655284
208.33840657115,17027227648,519.99064172814
208.34879116487,17027293184,519.9899203493
208.35917575858,17027342336,519.989193572
208.3695603523,17027481600,519.98846266487
208.37994494602,17027530752,519.9877288206
208.39032953973,17028120576,519.98699307403
208.40071413345,17027686400,519.98625627841
208.41109872717,17027768320,519.98551911116
208.42148332088,17028562944,519.98478209311
208.4318679146,17028431872,519.98404561243
208.44225250832,17027919872,519.98330994842
208.45263710204,17027956736,519.98257529333
208.46302169575,17027989504,519.98184177103
208.47340628947,17028648960,519.98110945273
208.48379088319,17028018176,519.9803783697
208.4941754769,17028681728,519.97964852352
208.50456007062,17028067328,519.97891989419
208.51494466434,17028083712,519.97819244646
208.52532925806,17029337088,519.97746613474
208.53571385177,17028116480,519.97674090687
208.54609844549,17028165632,519.97601670695
208.55648303921,17028177920,519.97529347752
208.56686763292,17028198400,519.97457116108
208.57725222664,17028214784,519.97384970128
208.58763682036,17029398528,519.97312904367
208.59802141408,17028214784,519.97240913626
208.60840600779,17028915200,519.97168992985
208.61879060151,17028788224,519.97097137824
208.62917519523,17028255744,519.97025343827
208.63955978894,17028259840,519.96953606985
208.64994438266,17029341184,519.96881923588
208.66032897638,17028268032,519.96810290215
208.67071357009,17028268032,519.96738703719
208.68109816381,17028276224,519.96667161214
208.69148275753,17028288512,519.96595660061
208.70186735125,17028321280,519.96524197843
208.71225194496,17029029888,519.96452772361
208.72263653868,17029578752,519.96381381607
208.7330211324,17029050368,519.96310023755
208.74340572611,17029595136,519.96238697144
208.75379031983,17029054464,519.96167400265
208.76417491355,17029054464,519.96096131747
208.77455950727,17029066752,519.96024890344
208.78494410098,17029795840,519.95953674928
208.7953286947,17030156288,519.95882484473
208.80571328842,17029730304,519.9581131805
208.81609788213,17029730304,519.95740174815
208.82648247585,17031868416,519.95669054002
208.83686706957,17032511488,519.95597954918
208.84725166329,17032536064,519.9552687693
208.857636257,17033256960,519.95455819467
208.86802085072,17032544256,519.95384782009
208.87840544444,17030295552,519.95313764083
208.88879003815,17030688768,519.9524276526
208.89917463187,17030479872,519.95171785148
208.90955922559,17030443008,519.95100823391
208.9199438193,17029459968,519.95030882666
208.93032841302,17027710976,519.94964610751
208.94071300674,17028636672,519.94899827438
208.95109760046,17028771840,519.94835519353
208.96148219417,17028894720,519.94771083965
208.97186678789,17029033984,519.94706179482
208.98225138161,17029120000,519.94640639356
208.99263597532,17029193728,519.94574410157
209.00302056904,17029312512,519.94507506914
209.01340516276,17030098944,519.94439982411
209.02378975648,17029472256,519.94371907085
209.03417435019,17029533696,519.94303356512
209.04455894391,17029607424,519.94234404111
209.05494353763,17029693440,519.94165117268
209.06532813134,17029750784,519.94095555625
209.07571272506,17029799936,519.94025770672
209.08609731878,17029849088,519.93955806076
209.09648191249,17029894144,519.93885698388
209.10686650621,17029951488,519.93815477892
209.11725109993,17030004736,519.93745169494
209.12763569365,17030234112,519.93674793548
209.13802028736,17030258688,519.93604366609
209.14840488108,17030152192,519.93533902085
209.1587894748,17030209536,519.93463410803
209.16917406851,17030254592,519.93392901473
209.17955866223,17030266880,519.93322381088
209.18994325595,17030303744,519.93251855242
209.20032784967,17030311936,519.931813284
209.21071244338,17030356992,519.93110804117
209.2210970371,17030361088,519.93040285209
209.23148163082,17030381568,519.92969773903
209.24186622453,17030393856,519.92899271952
209.25225081825,17030402048,519.92828780725
209.26263541197,17031557120,519.92758301289
209.27302000569,17030443008,519.92687834466
209.2834045994,17030459392,519.92617380885
209.29378919312,17030459392,519.92546941021
209.30417378684,17030496256,519.92476515226
209.31455838055,17031073792,519.92406103757
209.32494297427,17031073792,519.92335706792
209.33532756799,17031106560,519.92265324453
209.3457121617,17030537216,519.92194956815
209.35609675542,17031208960,519.92124603916
209.36648134914,17031909376,519.92054265769
209.37686594286,17031954432,519.91983942364
209.38725053657,17034358784,519.9191363368
209.39763513029,17031974912,519.91843339681
209.40801972401,17033121792,519.91773060324
209.41840431772,17031983104,519.91702795563
209.42878891144,17032003584,519.91632545346
209.43917350516,17032024064,519.91562309622
209.44955809888,17032871936,519.91492088339
209.45994269259,17032769536,519.91421881443
