time,physical,total_energy,walltime
2057.5556660428,12188045312,326.61113918759,1765.981315
2060.9710508002,12188381184,326.25653657276,1766.331737
2066.0941279364,12189007872,325.86435130243,1766.705495
2069.3728973036,12192882688,325.65576601286,1776.72074
2071.9959127973,12195274752,325.50127258044,1779.003064
2074.0943251923,12196786176,325.21798227349,1779.437995
2076.1927375873,12197425152,325.0081782274,1779.771972
2079.3403561797,12197982208,324.78621035175,1780.124082
2082.3620700285,12204744704,324.63081373305,1790.497397
2085.3837838773,12205989888,324.3718742608,1790.951105
2088.405497726,12206592000,324.08528418447,1791.336664
2091.4272115748,12206952448,323.86466796223,1791.679501
2095.959782348,12207149056,323.5675789064,1792.02883
2101.3988672758,12211548160,323.2695471145,1797.338862
2104.8798816295,12220076032,323.09970391311,1810.079081
2107.107730816,12220440576,323.01139317108,1812.310519
2108.8900101651,12223127552,322.94481048567,1814.457454
2110.3158336444,12224573440,322.66474631031,1814.874927
2111.7416571237,12225400832,322.37535583424,1815.241997
2113.167480603,12225658880,322.15536537774,1815.583111
2115.306215822,12226166784,321.78678819416,1816.046173
2117.444951041,12226789376,321.2714002728,1816.464393
2119.5836862599,12227485696,320.94036617739,1816.797469
2122.7917890884,12227928064,320.6471291916,1817.168692
2125.9998919168,12228726784,320.34323957271,1817.549578
2129.2079947453,12229398528,319.99531701138,1817.922519
2132.4160975737,12229804032,319.74871566519,1818.284825
2135.6242004021,12230561792,319.42954523918,1818.734135
2138.8323032306,12231168000,319.07901215483,1819.075528
2143.6444574733,12231516160,318.68887368004,1819.451042
2148.4566117159,12231782400,318.33225624436,1819.791125
2154.2311968071,12234584064,317.98751771746,1826.570954
2160.0057818983,12236050432,317.51937416243,1827.086771
2164.6254499713,12236619776,317.10528444238,1827.45582
2166.517666014,12241702912,316.98844019132,1837.172255
2168.4098820567,12243673088,316.81262649435,1838.091941
2169.9236548908,12244508672,316.45080523569,1838.520622
2171.437427725,12244848640,316.15330346411,1838.88418
2172.9512005591,12245200896,315.92709223665,1839.216107
2175.2218598103,12245581824,315.67594650518,1839.606592
2177.4925190616,12246159360,315.32063132686,1840.065307
2179.7631783128,12246777856,315.02595916904,1840.434437
2181.5797057138,12247650304,314.63786281313,1842.227493
2183.3962331147,12248629248,314.01492794627,1842.642925
2185.2127605157,12249006080,313.46181965414,1843.055453
2187.0292879167,12249231360,313.07880531058,1843.476682
2189.7540790182,12249681920,312.69544768137,1843.842145
2192.4788701196,12250189824,312.39580950398,1844.216608
2195.2036612211,12249227264,312.00244649149,1844.664952
2197.9284523226,12250959872,311.54138602018,1845.110274
2200.653243424,12251226112,311.12731967339,1845.467942
2203.3780345255,12251762688,310.81852618816,1845.823936
2206.102825627,12252299264,310.42905522093,1846.26989
